address,living_area,plot_size,price,rooms,url
Burgemeester Hogguerstraat 393 B 1064 CS Amsterdam,44,,"€ 299,000 v.o.n.",2,https://www.funda.nl/en/koop/amsterdam/appartement-40905128-burgemeester-hogguerstraat-393-b/?navigateSource=resultlist
Dintelstraat 59 II 1078 VR Amsterdam,70,,"€ 395,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40992945-dintelstraat-59-ii/?navigateSource=resultlist
Willem Frederik Hermansstraat 177 1011 DG Amsterdam,78,,"€ 570,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-40992756-willem-frederik-hermansstraat-177/?navigateSource=resultlist
Vleutenstraat 48 1106 CX Amsterdam,85,,"€ 245,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/appartement-86345013-vleutenstraat-48/?navigateSource=resultlist
Van Kinsbergenstraat 70 1057 PT Amsterdam,75,,"€ 479,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40988604-van-kinsbergenstraat-70/?navigateSource=resultlist
Pontanusstraat 37 B 1093 SC Amsterdam,53,,"€ 285,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-40839042-pontanusstraat-37-b/?navigateSource=resultlist
Venetiëhof 141 1019 NC Amsterdam,126,,"€ 650,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/appartement-40738692-venetiehof-141/?navigateSource=resultlist
Kromme-Mijdrechtstraat 71 hs 1079 KS Amsterdam,75,,"€ 485,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/appartement-40608553-kromme-mijdrechtstraat-71-hs/?navigateSource=resultlist
Van Spilbergenstraat 77 2 1057 RA Amsterdam,49,,"€ 275,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40537219-van-spilbergenstraat-77-2/?navigateSource=resultlist
Mary van der Sluisstraat 286 1095 ME Amsterdam,88,,"€ 399,000 v.o.n.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40521223-mary-van-der-sluisstraat-286/?navigateSource=resultlist
Mary van der Sluisstraat 326 1095 ME Amsterdam,75,,"€ 359,000 v.o.n.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40527678-mary-van-der-sluisstraat-326/?navigateSource=resultlist
H.J.M. Walenkampstraat 64 1019 EC Amsterdam,54,,"€ 285,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-40446768-hjm-walenkampstraat-64/?navigateSource=resultlist
Burgemeester Cramergracht 162 1064 AL Amsterdam,64,,"€ 215,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40072286-burgemeester-cramergracht-162/?navigateSource=resultlist
Wethouder Insingerstraat 74 1107 XD Amsterdam,65,,"€ 209,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-49255424-wethouder-insingerstraat-74/?navigateSource=resultlist
Pasteurstraat 12 1097 ET Amsterdam,136,106,"€ 880,000 k.k.",5,https://www.funda.nl/en/koop/amsterdam/huis-40064243-pasteurstraat-12/?navigateSource=resultlist
Bloemstraat 65 1016 KX Amsterdam,152,60,"€ 1,250,000 k.k.",8,https://www.funda.nl/en/koop/amsterdam/huis-40062796-bloemstraat-65/?navigateSource=resultlist
Overtoom 513 1054 LH Amsterdam,76,105,"€ 585,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/huis-40060286-overtoom-513/?navigateSource=resultlist
Bongart 7 1082 BB Amsterdam,135,438,"€ 1,200,000 k.k.",5,https://www.funda.nl/en/koop/amsterdam/huis-40059329-bongart-7/?navigateSource=resultlist
Pieter Postsingel 56 1067 AP Amsterdam,100,153,"€ 320,000 k.k.",5,https://www.funda.nl/en/koop/amsterdam/huis-40056782-pieter-postsingel-56/?navigateSource=resultlist
Josephus Jittastraat 32 1063 NL Amsterdam,101,146,"€ 349,000 k.k.",5,https://www.funda.nl/en/koop/amsterdam/huis-86388491-josephus-jittastraat-32/?navigateSource=resultlist
Hendrik Hosstraat 131 1106 ZM Amsterdam,103,103,"€ 290,000 k.k.",5,https://www.funda.nl/en/koop/amsterdam/huis-40927771-hendrik-hosstraat-131/?navigateSource=resultlist
Hendrik Hosstraat 60 1106 ZN Amsterdam,85,115,"€ 275,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/huis-86375309-hendrik-hosstraat-60/?navigateSource=resultlist
Reimersbeek 13 1082 AE Amsterdam,115,171,"€ 645,000 k.k.",5,https://www.funda.nl/en/koop/amsterdam/huis-40904825-reimersbeek-13/?navigateSource=resultlist
Nicolaas Japiksestraat 87 1065 KE Amsterdam,94,89,"€ 398,800 k.k.",4,https://www.funda.nl/en/koop/amsterdam/huis-40996866-nicolaas-japiksestraat-87/?navigateSource=resultlist
Lisdoddelaan 111 1087 KB Amsterdam,152,184,"€ 899,000 k.k.",5,https://www.funda.nl/en/koop/amsterdam/huis-40832754-lisdoddelaan-111/?navigateSource=resultlist
Pasteurstraat 2 bwno 53 1097 ET Amsterdam,136,98,"€ 850,000 v.o.n.",5,https://www.funda.nl/en/koop/amsterdam/huis-40883571-pasteurstraat-2-bwno-53/?navigateSource=resultlist
Wethouder Van Wijckstraat 35 1107 BN Amsterdam,100,205,"€ 280,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/huis-40862229-wethouder-van-wijckstraat-35/?navigateSource=resultlist
Seinwachterstraat 33 1019 TD Amsterdam,106,,"€ 520,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/huis-40608443-seinwachterstraat-33/?navigateSource=resultlist
Maassluisstraat 256 M 1062 GL Amsterdam,39,,"€ 295,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-40007629-maassluisstraat-256-m/?navigateSource=resultlist
Baarsstraat 7 -II 1075 RT Amsterdam,58,,"€ 375,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40097871-baarsstraat-7-ii/?navigateSource=resultlist
Nigellestraat 44 1032 BP Amsterdam,74,,"€ 289,500 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40095330-nigellestraat-44/?navigateSource=resultlist
Tolstraat 40 * 1073 SB Amsterdam,85,,"€ 595,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-40084402-tolstraat-40/?navigateSource=resultlist
Tolstraat 40 1073 SB Amsterdam,85,,"€ 550,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-40084401-tolstraat-40/?navigateSource=resultlist
Hillegomstraat 40 H 1058 LT Amsterdam,66,,"€ 389,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40083883-hillegomstraat-40-h/?navigateSource=resultlist
Herengracht 121 B 1015 BG Amsterdam,136,,"€ 800,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40082794-herengracht-121-b/?navigateSource=resultlist
Vasco da Gamastraat 63 2 1057 VJ Amsterdam,45,,"€ 250,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-40080259-vasco-da-gamastraat-63-2/?navigateSource=resultlist
Burgemeester Cramergracht 90 1064 AH Amsterdam,87,,"€ 250,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/appartement-40089924-burgemeester-cramergracht-90/?navigateSource=resultlist
Willem de Zwijgerlaan 237 B 1055 PV Amsterdam,52,,"€ 300,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40088862-willem-de-zwijgerlaan-237-b/?navigateSource=resultlist
Paradijsplein 74 1093 NJ Amsterdam,90,,"€ 500,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40088662-paradijsplein-74/?navigateSource=resultlist
Blauwvoetstraat 65 1061 BM Amsterdam,128,,"€ 525,000 k.k.",5,https://www.funda.nl/en/koop/amsterdam/appartement-86449946-blauwvoetstraat-65/?navigateSource=resultlist
De Kempenaerstraat 62 -hs 1051 CR Amsterdam,53,,"€ 365,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-40074883-de-kempenaerstraat-62-hs/?navigateSource=resultlist
Rustenburgerstraat 367 hs/I 1072 GT Amsterdam,130,,"€ 800,000 k.k.",6,https://www.funda.nl/en/koop/amsterdam/appartement-40074614-rustenburgerstraat-367-hs-i/?navigateSource=resultlist
Nieuwpoortstraat 86 C-6 1055 RZ Amsterdam,49,,"€ 300,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-40073638-nieuwpoortstraat-86-c-6/?navigateSource=resultlist
Churchill-laan 151 HS 1078 DT Amsterdam,120,,"€ 950,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/appartement-40072507-churchill-laan-151-hs/?navigateSource=resultlist
Amerbos 361 1025 ZG Amsterdam,97,,"€ 295,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/appartement-86433436-amerbos-361/?navigateSource=resultlist
Brederodestraat 41 1 1054 MR Amsterdam,48,,"€ 375,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-40078216-brederodestraat-41-1/?navigateSource=resultlist
Westerdoksdijk 451 1013 BX Amsterdam,63,,"€ 385,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-86432268-westerdoksdijk-451/?navigateSource=resultlist
Oosterpark 35 C 1092 AL Amsterdam,67,,"€ 575,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40076187-oosterpark-35-c/?navigateSource=resultlist
Staringstraat 9 -A 1054 VM Amsterdam,55,,"€ 340,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-40076179-staringstraat-9-a/?navigateSource=resultlist
Oosterpark 35 B 1092 AL Amsterdam,76,,"€ 650,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40076079-oosterpark-35-b/?navigateSource=resultlist
Bos en Lommerplantsoen 81 P 1055 AA Amsterdam,29,,"€ 180,000 k.k.",1,https://www.funda.nl/en/koop/amsterdam/appartement-40076777-bos-en-lommerplantsoen-81-p/?navigateSource=resultlist
Hoendiepstraat 17 II 1079 LR Amsterdam,56,,"€ 399,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/appartement-40075130-hoendiepstraat-17-ii/?navigateSource=resultlist
Van Heenvlietlaan 128 1083 CL Amsterdam,129,,"€ 499,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/appartement-40075087-van-heenvlietlaan-128/?navigateSource=resultlist
Eerste Atjehstraat 27 III 1094 JZ Amsterdam,53,,"€ 329,500 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-86439525-eerste-atjehstraat-27-iii/?navigateSource=resultlist
Hudsonstraat 115 III 1057 SC Amsterdam,50,,"€ 300,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-40064422-hudsonstraat-115-iii/?navigateSource=resultlist
Buiten Oranjestraat 29 1013 HX Amsterdam,60,,"€ 410,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40063665-buiten-oranjestraat-29/?navigateSource=resultlist
Curaçaostraat 104 huis 1058 CC Amsterdam,79,,"€ 525,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/appartement-40061459-curacaostraat-104-huis/?navigateSource=resultlist
Hoogte Kadijk 25 F 1018 BE Amsterdam,53,,"€ 315,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-40060112-hoogte-kadijk-25-f/?navigateSource=resultlist
Theodorus Majofskistraat 13 1 1065 SN Amsterdam,48,,"€ 225,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40060657-theodorus-majofskistraat-13-1/?navigateSource=resultlist
Karel du Jardinstraat 49 C 1073 TB Amsterdam,77,,"€ 545,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40068322-karel-du-jardinstraat-49-c/?navigateSource=resultlist
Geuzenstraat 63 lll 1056 KB Amsterdam,56,,"€ 295,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/appartement-40068234-geuzenstraat-63-lll/?navigateSource=resultlist
Andries Copierstraat 44 1061 SE Amsterdam,86,,"€ 375,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-86422429-andries-copierstraat-44/?navigateSource=resultlist
Nida Senffstraat 131 1095 MX Amsterdam,69,,"€ 365,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40066246-nida-senffstraat-131/?navigateSource=resultlist
S. F. van Ossstraat 334 1068 JS Amsterdam,79,,"€ 300,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-86420521-s-f-van-ossstraat-334/?navigateSource=resultlist
Omval 393 1096 HR Amsterdam,100,,"€ 500,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40052731-omval-393/?navigateSource=resultlist
Eastonstraat 186 1068 JG Amsterdam,92,,"€ 288,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/appartement-40051042-eastonstraat-186/?navigateSource=resultlist
Rapenburg 68 B 1011 TZ Amsterdam,87,,"€ 550,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40058081-rapenburg-68-b/?navigateSource=resultlist
Dijkgraafplein 67 1069 EL Amsterdam,100,,"€ 240,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/appartement-40055742-dijkgraafplein-67/?navigateSource=resultlist
Bos en Lommerweg 183 III/IV 1055 DT Amsterdam,131,,"€ 550,000 k.k.",5,https://www.funda.nl/en/koop/amsterdam/appartement-40924850-bos-en-lommerweg-183-iii-iv/?navigateSource=resultlist
Bos en Lommerweg 107 Ihg 1055 DP Amsterdam,53,,"€ 285,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40922192-bos-en-lommerweg-107-ihg/?navigateSource=resultlist
Herengracht 147 -F 1015 BH Amsterdam,89,,"€ 650,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40922463-herengracht-147-f/?navigateSource=resultlist
Eerste Nassaustraat 28 -F 1052 BH Amsterdam,65,,"€ 400,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40920022-eerste-nassaustraat-28-f/?navigateSource=resultlist
Tweede Boerhaavestraat 13 D 1091 AK Amsterdam,37,,"€ 235,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-40929179-tweede-boerhaavestraat-13-d/?navigateSource=resultlist
Eerste Atjehstraat 25 4 1094 JZ Amsterdam,32,,"€ 200,000 k.k.",1,https://www.funda.nl/en/koop/amsterdam/appartement-40929635-eerste-atjehstraat-25-4/?navigateSource=resultlist
Willem de Zwijgerlaan 225 C 1055 PT Amsterdam,52,,"€ 295,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-40925353-willem-de-zwijgerlaan-225-c/?navigateSource=resultlist
Meerhuizenplein 28 D 1078 TD Amsterdam,102,,"€ 565,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40925129-meerhuizenplein-28-d/?navigateSource=resultlist
Tweede Boerhaavestraat 62 I 1091 AP Amsterdam,61,,"€ 395,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-86389224-tweede-boerhaavestraat-62-i/?navigateSource=resultlist
Burgemeester Hogguerstraat 397 A 1064 CS Amsterdam,41,,"€ 279,000 v.o.n.",2,https://www.funda.nl/en/koop/amsterdam/appartement-40912390-burgemeester-hogguerstraat-397-a/?navigateSource=resultlist
Orteliusstraat 317 -1 1056 NZ Amsterdam,55,,"€ 325,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40918538-orteliusstraat-317-1/?navigateSource=resultlist
Van Heenvlietlaan 390 -3 1083 CR Amsterdam,106,,"€ 485,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40917176-van-heenvlietlaan-390-3/?navigateSource=resultlist
Kratontuin 53 1019 SL Amsterdam,93,,"€ 465,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40916868-kratontuin-53/?navigateSource=resultlist
Hoofdweg 390 E 1056 DE Amsterdam,104,,"€ 675,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40916676-hoofdweg-390-e/?navigateSource=resultlist
Van Nijenrodeweg 116 1083 EH Amsterdam,34,,"€ 200,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-40915662-van-nijenrodeweg-116/?navigateSource=resultlist
Zeeburgerkade 84 1019 HG Amsterdam,90,,"€ 425,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40902989-zeeburgerkade-84/?navigateSource=resultlist
Swammerdamstraat 29 D 1091 RP Amsterdam,28,,"€ 220,000 k.k.",1,https://www.funda.nl/en/koop/amsterdam/appartement-40900514-swammerdamstraat-29-d/?navigateSource=resultlist
Orteliusstraat 214 Hs 1056 PG Amsterdam,48,,"€ 325,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-40909035-orteliusstraat-214-hs/?navigateSource=resultlist
Tasmanstraat 1 III 1013 PW Amsterdam,53,,"€ 329,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40906427-tasmanstraat-1-iii/?navigateSource=resultlist
Valkenburgerstraat 190 A 1011 NC Amsterdam,97,,"€ 550,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40992145-valkenburgerstraat-190-a/?navigateSource=resultlist
Haag en Veld 295 C 1102 GP Amsterdam,90,,"€ 266,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/appartement-40996762-haag-en-veld-295-c/?navigateSource=resultlist
Lekstraat 72 4+5 1079 ET Amsterdam,145,,"€ 700,000 k.k.",5,https://www.funda.nl/en/koop/amsterdam/appartement-40982646-lekstraat-72-4-5/?navigateSource=resultlist
Minervaplein 1 II 1077 TG Amsterdam,177,,"€ 1,395,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/appartement-40980836-minervaplein-1-ii/?navigateSource=resultlist
Woestduinstraat 131 -hs 1059 ST Amsterdam,79,,"€ 475,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40980633-woestduinstraat-131-hs/?navigateSource=resultlist
Bert Haanstrakade 180 1087 DK Amsterdam,121,,"€ 649,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/appartement-40989758-bert-haanstrakade-180/?navigateSource=resultlist
Govert Flinckstraat 347 -II 1074 CC Amsterdam,101,,"€ 650,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40841875-govert-flinckstraat-347-ii/?navigateSource=resultlist
Tugelaweg 125 D 1091 VW Amsterdam,79,,"€ 349,500 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40835535-tugelaweg-125-d/?navigateSource=resultlist
Herengracht 147 A 1015 BH Amsterdam,148,,"€ 1,100,000 k.k.",5,https://www.funda.nl/en/koop/amsterdam/appartement-40823087-herengracht-147-a/?navigateSource=resultlist
Hoofdweg 318 III 1056 DA Amsterdam,57,,"€ 295,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-40898253-hoofdweg-318-iii/?navigateSource=resultlist
Johannes Verhulststraat 92 huis 1071 NK Amsterdam,268,,"€ 2,450,000 k.k.",7,https://www.funda.nl/en/koop/amsterdam/appartement-40895432-johannes-verhulststraat-92-huis/?navigateSource=resultlist
Chasséstraat 103 -II+III 1057 JC Amsterdam,158,,"€ 725,000 k.k.",6,https://www.funda.nl/en/koop/amsterdam/appartement-40871169-chassestraat-103-ii-iii/?navigateSource=resultlist
Kerkstraat 205 D 1017 GJ Amsterdam,160,,"€ 699,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40716246-kerkstraat-205-d/?navigateSource=resultlist
Prinseneiland 505 1013 EC Amsterdam,139,,"€ 699,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40614030-prinseneiland-505/?navigateSource=resultlist
Staringplein 14 HS 1054 VL Amsterdam,134,,"€ 899,000 k.k.",5,https://www.funda.nl/en/koop/amsterdam/appartement-40692933-staringplein-14-hs/?navigateSource=resultlist
Vrolikstraat 311 A 1091 VE Amsterdam,55,,"€ 350,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-40550198-vrolikstraat-311-a/?navigateSource=resultlist
Busken Huetstraat 10 1 1054 SZ Amsterdam,59,,"€ 398,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-40435923-busken-huetstraat-10-1/?navigateSource=resultlist
Dick Greinerstraat 78 1019 CV Amsterdam,65,,"€ 325,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40479410-dick-greinerstraat-78/?navigateSource=resultlist
Herman Poortstraat 5 1064 BR Amsterdam,73,93,"€ 325,000 k.k.",5,https://www.funda.nl/en/koop/amsterdam/huis-40088408-herman-poortstraat-5/?navigateSource=resultlist
Korianderstraat 27 1104 HR Amsterdam,98,143,"€ 325,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/huis-86433049-korianderstraat-27/?navigateSource=resultlist
Joop Eijlstraat 12 1063 EM Amsterdam,78,83,"€ 399,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/huis-40060753-joop-eijlstraat-12/?navigateSource=resultlist
Herentalsstraat 62 1066 NL Amsterdam,111,84,"€ 382,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/huis-86376424-herentalsstraat-62/?navigateSource=resultlist
Annie Boshof 12 1087 LP Amsterdam,114,133,"€ 535,000 k.k.",5,https://www.funda.nl/en/koop/amsterdam/huis-40919683-annie-boshof-12/?navigateSource=resultlist
Kometensingel 489 1033 BN Amsterdam,100,99,"€ 400,000 k.k.",5,https://www.funda.nl/en/koop/amsterdam/huis-86352125-kometensingel-489/?navigateSource=resultlist
Hazelaarstraat 63 1032 CC Amsterdam,60,93,"€ 300,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/huis-40832475-hazelaarstraat-63/?navigateSource=resultlist
Panamakade 106 1019 AX Amsterdam,164,,"€ 925,000 k.k.",7,https://www.funda.nl/en/koop/amsterdam/huis-40831896-panamakade-106/?navigateSource=resultlist
Hoornsestraat 40 1023 XB Amsterdam,74,102,"€ 325,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/huis-40808663-hoornsestraat-40/?navigateSource=resultlist
Buiksloterbreek 53 1034 XD Amsterdam,130,195,"€ 595,000 k.k.",6,https://www.funda.nl/en/koop/amsterdam/huis-40806193-buiksloterbreek-53/?navigateSource=resultlist
Schinkelkade 13 HS 1075 VG Amsterdam,208,173,"€ 999,000 k.k.",8,https://www.funda.nl/en/koop/amsterdam/huis-40805266-schinkelkade-13-hs/?navigateSource=resultlist
Rijnsburgstraat 83 1059 AT Amsterdam,169,328,"€ 1,500,000 k.k.",6,https://www.funda.nl/en/koop/amsterdam/huis-40884808-rijnsburgstraat-83/?navigateSource=resultlist
Vilvoordestraat 2 1066 JZ Amsterdam,102,94,"€ 379,500 k.k.",5,https://www.funda.nl/en/koop/amsterdam/huis-86237181-vilvoordestraat-2/?navigateSource=resultlist
Tolkamerstraat 83 1107 PC Amsterdam,84,117,"€ 229,500 k.k.",4,https://www.funda.nl/en/koop/amsterdam/huis-40484544-tolkamerstraat-83/?navigateSource=resultlist
Blankenbergestraat 5 1066 TK Amsterdam,79,,"€ 325,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-86452648-blankenbergestraat-5/?navigateSource=resultlist
Bellamystraat 7 I 1053 BE Amsterdam,49,,"€ 300,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40095559-bellamystraat-7-i/?navigateSource=resultlist
Zeeburgerkade 664 1019 HS Amsterdam,79,,"€ 445,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-86444669-zeeburgerkade-664/?navigateSource=resultlist
Brinkstraat 11 B 1097 VG Amsterdam,78,,"€ 350,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-86444041-brinkstraat-11-b/?navigateSource=resultlist
Prinseneiland 95 4 1013 LM Amsterdam,31,,"€ 275,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-40088802-prinseneiland-95-4/?navigateSource=resultlist
Prinseneiland 95 2A 1013 LM Amsterdam,58,,"€ 399,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40088801-prinseneiland-95-2a/?navigateSource=resultlist
Prinseneiland 95 2B 1013 LM Amsterdam,52,,"€ 325,000 k.k.",1,https://www.funda.nl/en/koop/amsterdam/appartement-40088808-prinseneiland-95-2b/?navigateSource=resultlist
Jan Haringstraat 14 -ll 1056 XH Amsterdam,52,,"€ 295,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/appartement-40087695-jan-haringstraat-14-ll/?navigateSource=resultlist
Quellijnstraat 56 1 1072 XT Amsterdam,38,,"€ 295,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-40087662-quellijnstraat-56-1/?navigateSource=resultlist
Willem de Zwijgerlaan 233 D(4e) 1055 PT Amsterdam,52,,"€ 289,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-40086087-willem-de-zwijgerlaan-233-d4e/?navigateSource=resultlist
Willem de Zwijgerlaan 233 C(3e) 1055 PT Amsterdam,52,,"€ 300,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40086955-willem-de-zwijgerlaan-233-c3e/?navigateSource=resultlist
Ferdinand Bolstraat 452 1072 MG Amsterdam,85,,"€ 459,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/appartement-40085014-ferdinand-bolstraat-452/?navigateSource=resultlist
Rijnsburgstraat 20 II 1059 AV Amsterdam,78,,"€ 495,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40085925-rijnsburgstraat-20-ii/?navigateSource=resultlist
Jisperveldstraat 441 1024 AW Amsterdam,31,,"€ 139,500 k.k.",1,https://www.funda.nl/en/koop/amsterdam/appartement-40074345-jisperveldstraat-441/?navigateSource=resultlist
Sanderijnstraat 10 III 1055 BR Amsterdam,57,,"€ 325,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40073980-sanderijnstraat-10-iii/?navigateSource=resultlist
Van Tuyll van Serooskerkenweg 25 -2 1076 JB Amsterdam,70,,"€ 475,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/appartement-40079385-van-tuyll-van-serooskerkenweg-25-2/?navigateSource=resultlist
Nachtwachtlaan 189 1058 EG Amsterdam,124,,"€ 450,000 k.k.",5,https://www.funda.nl/en/koop/amsterdam/appartement-40079237-nachtwachtlaan-189/?navigateSource=resultlist
Jan Pieter Heijestraat 96 II 1053 GT Amsterdam,45,,"€ 290,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-40078352-jan-pieter-heijestraat-96-ii/?navigateSource=resultlist
Watergangseweg 5 H 1023 VK Amsterdam,56,,"€ 225,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40078999-watergangseweg-5-h/?navigateSource=resultlist
Dirk Vreekenstraat 31 1019 DP Amsterdam,92,,"€ 425,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/appartement-40076364-dirk-vreekenstraat-31/?navigateSource=resultlist
Rijnstraat 48 I 1078 RD Amsterdam,81,,"€ 505,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40076987-rijnstraat-48-i/?navigateSource=resultlist
Sloterkade 96 -3 1058 HK Amsterdam,62,,"€ 350,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-40075145-sloterkade-96-3/?navigateSource=resultlist
Nachtwachtlaan 167 1058 EE Amsterdam,98,,"€ 392,500 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40063159-nachtwachtlaan-167/?navigateSource=resultlist
Krom Boomssloot 53 -C 1011 GS Amsterdam,184,,"€ 875,000 k.k.",5,https://www.funda.nl/en/koop/amsterdam/appartement-40063732-krom-boomssloot-53-c/?navigateSource=resultlist
