,address,living_area,price,rooms,url
2182,Hoofdweg 402 2 1056 DE Amsterdam,58.0,300.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40901231-hoofdweg-402-2/?navigateSource=resultlist
2183,Billitonstraat 2 II 1094 BC Amsterdam,48.0,275.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40901475-billitonstraat-2-ii/?navigateSource=resultlist
2184,Marco Polostraat 35 II 1057 WD Amsterdam,100.0,550.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40901474-marco-polostraat-35-ii/?navigateSource=resultlist
2185,Overtoom 339 /I 1054 JM Amsterdam,70.0,520.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40900698-overtoom-339-i/?navigateSource=resultlist
2186,Nieuwe Nieuwstraat 85 1012 NG Amsterdam,80.0,450.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40994218-nieuwe-nieuwstraat-85/?navigateSource=resultlist
2187,Obiplein 95 1094 RB Amsterdam,79.0,375.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40990004-obiplein-95/?navigateSource=resultlist
2188,Jan Mankesstraat 25 h 1061 ST Amsterdam,111.0,425.0,5.0,https://www.funda.nl/en/koop/amsterdam/appartement-40998569-jan-mankesstraat-25-h/?navigateSource=resultlist
2189,Jan Muschstraat 50 1065 LZ Amsterdam,45.0,225.0,2.0,https://www.funda.nl/en/koop/amsterdam/appartement-40997994-jan-muschstraat-50/?navigateSource=resultlist
2190,Muntendamstraat 38 1091 DV Amsterdam,60.0,320.0,2.0,https://www.funda.nl/en/koop/amsterdam/appartement-40996695-muntendamstraat-38/?navigateSource=resultlist
2191,Saskia van Uijlenburgkade 14 1058 GA Amsterdam,104.0,645.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40995755-saskia-van-uijlenburgkade-14/?navigateSource=resultlist
2192,Pienemanstraat 17 1072 KE Amsterdam,56.0,400.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40983929-pienemanstraat-17/?navigateSource=resultlist
2193,Javastraat 188 h 1095 CN Amsterdam,49.0,315.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40982534-javastraat-188-h/?navigateSource=resultlist
2194,Olympiakade 28 I 1076 XS Amsterdam,44.0,350.0,2.0,https://www.funda.nl/en/koop/amsterdam/appartement-40843064-olympiakade-28-i/?navigateSource=resultlist
2195,J.M. den Uylstraat 41 1067 VZ Amsterdam,70.0,262.5,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40843441-jm-den-uylstraat-41/?navigateSource=resultlist
2196,Ruysdaelstraat 49 C 4 1071 XA Amsterdam,91.0,850.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40841222-ruysdaelstraat-49-c-4/?navigateSource=resultlist
2197,Borneolaan 199 1019 HX Amsterdam,93.0,419.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40840861-borneolaan-199/?navigateSource=resultlist
2198,Plantage Parklaan 7 III 1018 SR Amsterdam,123.0,980.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40829728-plantage-parklaan-7-iii/?navigateSource=resultlist
2199,Assendelftstraat 67 1013 SN Amsterdam,87.0,450.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40810651-assendelftstraat-67/?navigateSource=resultlist
2200,Copernicusstraat 61 -2/3/4 1098 JE Amsterdam,230.0,875.0,8.0,https://www.funda.nl/en/koop/amsterdam/appartement-40804083-copernicusstraat-61-2-3-4/?navigateSource=resultlist
2201,Haarlemmerweg 491 E 1055 PK Amsterdam,80.0,400.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40802131-haarlemmerweg-491-e/?navigateSource=resultlist
2202,Leerdamhof 75 1108 BG Amsterdam,87.0,240.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40874215-leerdamhof-75/?navigateSource=resultlist
2203,Vianenstraat 166 1106 DE Amsterdam,130.0,280.0,5.0,https://www.funda.nl/en/koop/amsterdam/appartement-40872292-vianenstraat-166/?navigateSource=resultlist
2204,Riouwstraat 36 1094 XS Amsterdam,77.0,350.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40864906-riouwstraat-36/?navigateSource=resultlist
2205,Javastraat 93 R 1094 HC Amsterdam,60.0,325.0,2.0,https://www.funda.nl/en/koop/amsterdam/appartement-40852417-javastraat-93-r/?navigateSource=resultlist
2206,Catharina van Rennesstraat 3 3 1077 KW Amsterdam,108.0,675.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40087493-catharina-van-rennesstraat-3-3/?navigateSource=resultlist
2207,Dijkmanshuizenstraat 8 1024 XR Amsterdam,94.0,400.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-86383803-dijkmanshuizenstraat-8/?navigateSource=resultlist
2208,Tweede van Swindenstraat 59 A 1093 VJ Amsterdam,55.0,275.0,2.0,https://www.funda.nl/en/koop/amsterdam/appartement-40901085-tweede-van-swindenstraat-59-a/?navigateSource=resultlist
2209,Statenjachtstraat 540 1034 EZ Amsterdam,58.0,225.0,2.0,https://www.funda.nl/en/koop/amsterdam/appartement-86362433-statenjachtstraat-540/?navigateSource=resultlist
2210,Schalkwijkpad 97 1107 JP Amsterdam,84.0,225.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-86356935-schalkwijkpad-97/?navigateSource=resultlist
2211,Ferguutstraat 1 II 1055 SV Amsterdam,52.0,300.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40838553-ferguutstraat-1-ii/?navigateSource=resultlist
2212,1e Kekerstraat 56 1104 VA Amsterdam,97.0,325.0,4.0,https://www.funda.nl/en/koop/amsterdam/huis-86423067-1e-kekerstraat-56/?navigateSource=resultlist
2213,Johannes de Bekahof 9 1065 AL Amsterdam,107.0,500.0,4.0,https://www.funda.nl/en/koop/amsterdam/huis-40087002-johannes-de-bekahof-9/?navigateSource=resultlist
2214,Arent Janszoon Ernststraat 160 1082 LT Amsterdam,116.0,675.0,4.0,https://www.funda.nl/en/koop/amsterdam/huis-40072016-arent-janszoon-ernststraat-160/?navigateSource=resultlist
2215,Keizersgracht 9 1015 CC Amsterdam,166.0,1590.0,8.0,https://www.funda.nl/en/koop/amsterdam/huis-40075550-keizersgracht-9/?navigateSource=resultlist
2216,Bultrugpad 23 1035 HS Amsterdam,161.0,399.0,6.0,https://www.funda.nl/en/koop/amsterdam/huis-40065820-bultrugpad-23/?navigateSource=resultlist
2217,Burgemeester Van Leeuwenlaan 170 1063 NV Amsterdam,78.0,300.0,4.0,https://www.funda.nl/en/koop/amsterdam/huis-40052002-burgemeester-van-leeuwenlaan-170/?navigateSource=resultlist
2218,Zwaagstraat 32 1023 AR Amsterdam,55.0,300.0,3.0,https://www.funda.nl/en/koop/amsterdam/huis-40918840-zwaagstraat-32/?navigateSource=resultlist
2219,Wyandottestraat 11 1109 BS Amsterdam,166.0,629.0,6.0,https://www.funda.nl/en/koop/amsterdam/huis-40902851-wyandottestraat-11/?navigateSource=resultlist
2220,Herentalsstraat 32 1066 NK Amsterdam,175.0,598.0,8.0,https://www.funda.nl/en/koop/amsterdam/huis-40888184-herentalsstraat-32/?navigateSource=resultlist
2221,Sumatrakade 1403 * 1019 RP Amsterdam,126.0,625.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40090493-sumatrakade-1403/?navigateSource=resultlist
2222,Bellamyplein 28 II 1053 AT Amsterdam,64.0,365.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-86459944-bellamyplein-28-ii/?navigateSource=resultlist
2223,Ophemerthof 176 1106 XE Amsterdam,88.0,245.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-86448773-ophemerthof-176/?navigateSource=resultlist
2224,Groen van Prinstererstraat 14 -1 1051 EE Amsterdam,94.0,580.0,5.0,https://www.funda.nl/en/koop/amsterdam/appartement-40084691-groen-van-prinstererstraat-14-1/?navigateSource=resultlist
2225,Wethouder De Roosplein 2 1107 AC Amsterdam,94.0,235.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40084412-wethouder-de-roosplein-2/?navigateSource=resultlist
2226,Legmeerplein 30 -hs 1058 NL Amsterdam,132.0,795.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40080383-legmeerplein-30-hs/?navigateSource=resultlist
2227,Kinkerstraat 69 II voor 1053 DG Amsterdam,32.0,195.0,1.0,https://www.funda.nl/en/koop/amsterdam/appartement-40089304-kinkerstraat-69-ii-voor/?navigateSource=resultlist
2228,Koninginneweg 221 BV 1075 CS Amsterdam,109.0,875.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40087039-koninginneweg-221-bv/?navigateSource=resultlist
2229,Orteliusstraat 280 HS 1056 PM Amsterdam,50.0,325.0,2.0,https://www.funda.nl/en/koop/amsterdam/appartement-40086378-orteliusstraat-280-hs/?navigateSource=resultlist
2230,Banstraat 62 I 1071 KB Amsterdam,142.0,1200.0,5.0,https://www.funda.nl/en/koop/amsterdam/appartement-40085978-banstraat-62-i/?navigateSource=resultlist
2231,Blauwpijpstraat 3 1019 KX Amsterdam,73.0,430.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-86438894-blauwpijpstraat-3/?navigateSource=resultlist
2232,Marcusstraat 15 II 1091 TH Amsterdam,53.0,410.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-86438590-marcusstraat-15-ii/?navigateSource=resultlist
2233,Van Bossestraat 102 -D 1051 KD Amsterdam,93.0,550.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40074931-van-bossestraat-102-d/?navigateSource=resultlist
2234,Cornelis Trooststraat 75 II 1072 JD Amsterdam,56.0,380.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40074638-cornelis-trooststraat-75-ii/?navigateSource=resultlist
2235,Orteliusstraat 97 II 1057 AV Amsterdam,49.0,295.0,2.0,https://www.funda.nl/en/koop/amsterdam/appartement-40073849-orteliusstraat-97-ii/?navigateSource=resultlist
2236,Waterlooplein 29 -A 1011 NX Amsterdam,125.0,799.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40072134-waterlooplein-29-a/?navigateSource=resultlist
2237,Gustav Mahlerplein 237 1082 MS Amsterdam,104.0,850.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40071307-gustav-mahlerplein-237/?navigateSource=resultlist
2238,Gietersstraat 23 1015 HB Amsterdam,192.0,1350.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40071406-gietersstraat-23/?navigateSource=resultlist
2239,Statenjachtstraat 482 1034 EW Amsterdam,64.0,249.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-86433306-statenjachtstraat-482/?navigateSource=resultlist
2240,Mr. P.N. Arntzeniusweg 82 H 1098 GS Amsterdam,95.0,650.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40078504-mr-pn-arntzeniusweg-82-h/?navigateSource=resultlist
2241,Oudeschans 3 -D 1011 KP Amsterdam,65.0,495.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40078422-oudeschans-3-d/?navigateSource=resultlist
2242,Van Hogendorpstraat 181 -IV 1051 BZ Amsterdam,32.0,250.0,1.0,https://www.funda.nl/en/koop/amsterdam/appartement-40077930-van-hogendorpstraat-181-iv/?navigateSource=resultlist
2243,Helmholtzstraat 67 I 1098 LE Amsterdam,71.0,350.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40076340-helmholtzstraat-67-i/?navigateSource=resultlist
2244,Dirk Hartoghstraat 25 1013 PD Amsterdam,80.0,435.0,5.0,https://www.funda.nl/en/koop/amsterdam/appartement-40076849-dirk-hartoghstraat-25/?navigateSource=resultlist
2245,Keizersgracht 428 A 1016 GD Amsterdam,182.0,1680.0,5.0,https://www.funda.nl/en/koop/amsterdam/appartement-40064833-keizersgracht-428-a/?navigateSource=resultlist
2246,Esplanade de Meer 227 1098 WK Amsterdam,86.0,400.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40064679-esplanade-de-meer-227/?navigateSource=resultlist
2247,Van Hallstraat 59 I 1051 GZ Amsterdam,34.0,239.0,2.0,https://www.funda.nl/en/koop/amsterdam/appartement-86426542-van-hallstraat-59-i/?navigateSource=resultlist
2248,Zaandijkstraat 10 II 1013 VN Amsterdam,37.0,185.0,2.0,https://www.funda.nl/en/koop/amsterdam/appartement-86425766-zaandijkstraat-10-ii/?navigateSource=resultlist
2249,Doggersbankstraat 22 II 1055 NZ Amsterdam,48.0,275.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-86425733-doggersbankstraat-22-ii/?navigateSource=resultlist
2250,Woubruggestraat 35 -hs 1059 VP Amsterdam,59.0,360.0,2.0,https://www.funda.nl/en/koop/amsterdam/appartement-40069810-woubruggestraat-35-hs/?navigateSource=resultlist
2251,Hoofdweg 182 2 1057 DD Amsterdam,47.0,265.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40053103-hoofdweg-182-2/?navigateSource=resultlist
2252,Bloys van Treslongstraat 6 -2 1056 XA Amsterdam,45.0,275.0,2.0,https://www.funda.nl/en/koop/amsterdam/appartement-40059427-bloys-van-treslongstraat-6-2/?navigateSource=resultlist
2253,Ringdijk 16 hs+I 1097 AB Amsterdam,115.0,750.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40055275-ringdijk-16-hs-i/?navigateSource=resultlist
2254,Osdorper Ban 335 1068 MA Amsterdam,67.0,225.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-86419369-osdorper-ban-335/?navigateSource=resultlist
2255,Admiraal De Ruijterweg 102 III+IV 1056 GP Amsterdam,96.0,545.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40934994-admiraal-de-ruijterweg-102-iii-iv/?navigateSource=resultlist
2256,IJselstraat 34 J 1078 CJ Amsterdam,70.0,375.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-86387644-ijselstraat-34-j/?navigateSource=resultlist
2257,Heer Halewijnstraat 22 III 1055 ST Amsterdam,56.0,295.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40922832-heer-halewijnstraat-22-iii/?navigateSource=resultlist
2258,Barbusselaan 19 1102 TS Amsterdam,84.0,250.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40921383-barbusselaan-19/?navigateSource=resultlist
2259,De Lairessestraat 120 hs 1071 PL Amsterdam,261.0,2580.0,6.0,https://www.funda.nl/en/koop/amsterdam/appartement-40921101-de-lairessestraat-120-hs/?navigateSource=resultlist
2260,Oostelijke Handelskade 1095 1019 DN Amsterdam,100.0,489.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40921999-oostelijke-handelskade-1095/?navigateSource=resultlist
2261,Dijkgraafplein 153 1069 EN Amsterdam,101.0,275.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40927779-dijkgraafplein-153/?navigateSource=resultlist
2262,Filips van Almondestraat 3 H 1057 ZR Amsterdam,124.0,749.0,6.0,https://www.funda.nl/en/koop/amsterdam/appartement-40914019-filips-van-almondestraat-3-h/?navigateSource=resultlist
2263,Van Woustraat 32 I 1073 LM Amsterdam,69.0,395.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40913730-van-woustraat-32-i/?navigateSource=resultlist
2264,Hofwijckstraat 4 IV 1055 GE Amsterdam,90.0,450.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-86373632-hofwijckstraat-4-iv/?navigateSource=resultlist
2265,Kinkerstraat 243 E 1053 EP Amsterdam,101.0,450.0,5.0,https://www.funda.nl/en/koop/amsterdam/appartement-40916228-kinkerstraat-243-e/?navigateSource=resultlist
2266,Cornelis Trooststraat 37 huis 1072 JB Amsterdam,97.0,650.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40909180-cornelis-trooststraat-37-huis/?navigateSource=resultlist
2267,Gerard Doustraat 24 /C 1072 VR Amsterdam,73.0,550.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40909466-gerard-doustraat-24-c/?navigateSource=resultlist
2268,Westerstraat 155 1015 MA Amsterdam,141.0,850.0,6.0,https://www.funda.nl/en/koop/amsterdam/appartement-40993248-westerstraat-155/?navigateSource=resultlist
2269,Zocherstraat 62 IV 1054 MA Amsterdam,94.0,675.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40993421-zocherstraat-62-iv/?navigateSource=resultlist
2270,Ardennenlaan 156 1066 SE Amsterdam,135.0,449.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-86352997-ardennenlaan-156/?navigateSource=resultlist
2271,IJselstraat 30 F 1078 CJ Amsterdam,70.0,399.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40997944-ijselstraat-30-f/?navigateSource=resultlist
2272,Veerstraat 17 III 1075 SL Amsterdam,84.0,469.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40983123-veerstraat-17-iii/?navigateSource=resultlist
2273,Jacob Marisstraat 21 HS 1058 HW Amsterdam,120.0,835.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40980146-jacob-marisstraat-21-hs/?navigateSource=resultlist
2274,Jacques Veltmanstraat 74 3 1065 EN Amsterdam,57.0,250.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-86206185-jacques-veltmanstraat-74-3/?navigateSource=resultlist
2275,Tweede Helmersstraat 38 3 1054 CK Amsterdam,132.0,850.0,5.0,https://www.funda.nl/en/koop/amsterdam/appartement-40848850-tweede-helmersstraat-38-3/?navigateSource=resultlist
2276,Stadhouderskade 18 A 1054 ES Amsterdam,156.0,975.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40845133-stadhouderskade-18-a/?navigateSource=resultlist
2277,Rupelmonde 61 1081 GR Amsterdam,62.0,295.0,2.0,https://www.funda.nl/en/koop/amsterdam/appartement-40834276-rupelmonde-61/?navigateSource=resultlist
2278,Hofwijckstraat 4 I 1055 GE Amsterdam,80.0,425.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40833339-hofwijckstraat-4-i/?navigateSource=resultlist
2279,Zocherstraat 23 W 1054 LR Amsterdam,81.0,940.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40820086-zocherstraat-23-w/?navigateSource=resultlist
2280,Singel 174 /A 1015 AJ Amsterdam,94.0,695.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40820852-singel-174-a/?navigateSource=resultlist
2281,Sarphatistraat 135 d 1018 GD Amsterdam,95.0,525.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40817860-sarphatistraat-135-d/?navigateSource=resultlist
2282,Geuzenstraat 39 -Hs 1056 KA Amsterdam,47.0,300.0,2.0,https://www.funda.nl/en/koop/amsterdam/appartement-40815566-geuzenstraat-39-hs/?navigateSource=resultlist
2283,Tuinstraat 119 C 1015 PA Amsterdam,77.0,600.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40801323-tuinstraat-119-c/?navigateSource=resultlist
2284,Hudsonstraat 61 2 1057 RZ Amsterdam,50.0,295.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40874574-hudsonstraat-61-2/?navigateSource=resultlist
2285,Weteringschans 131 E 1017 SC Amsterdam,54.0,375.0,2.0,https://www.funda.nl/en/koop/amsterdam/appartement-40871529-weteringschans-131-e/?navigateSource=resultlist
2286,Ruysdaelstraat 28 III 1071 XD Amsterdam,145.0,925.0,5.0,https://www.funda.nl/en/koop/amsterdam/appartement-40661149-ruysdaelstraat-28-iii/?navigateSource=resultlist
2287,Groenhoven 131 1103 LA Amsterdam,54.0,175.0,2.0,https://www.funda.nl/en/koop/amsterdam/appartement-86345754-groenhoven-131/?navigateSource=resultlist
2288,Bernard Shawsingel 12 1102 VC Amsterdam,57.0,175.0,2.0,https://www.funda.nl/en/koop/amsterdam/appartement-86207636-bernard-shawsingel-12/?navigateSource=resultlist
2289,Mijehof 290 1106 HV Amsterdam,112.0,250.0,5.0,https://www.funda.nl/en/koop/amsterdam/huis-86423127-mijehof-290/?navigateSource=resultlist
2290,Pyreneeën 33 1060 NP Amsterdam,162.0,585.0,6.0,https://www.funda.nl/en/koop/amsterdam/huis-40097649-pyreneeen-33/?navigateSource=resultlist
2291,Seinwachterstraat 98 1019 TL Amsterdam,93.0,550.0,4.0,https://www.funda.nl/en/koop/amsterdam/huis-40075583-seinwachterstraat-98/?navigateSource=resultlist
2292,Kleine Zonneplein 11 1033 CL Amsterdam,69.0,275.0,3.0,https://www.funda.nl/en/koop/amsterdam/huis-40060124-kleine-zonneplein-11/?navigateSource=resultlist
2293,Tolkamerstraat 17 1107 PA Amsterdam,84.0,225.0,4.0,https://www.funda.nl/en/koop/amsterdam/huis-86389066-tolkamerstraat-17/?navigateSource=resultlist
2294,Waldeck Pyrmontlaan 24 1075 BX Amsterdam,265.0,2850.0,8.0,https://www.funda.nl/en/koop/amsterdam/huis-40911780-waldeck-pyrmontlaan-24/?navigateSource=resultlist
2295,Huntum 64 1102 JC Amsterdam,200.0,550.0,6.0,https://www.funda.nl/en/koop/amsterdam/huis-86379680-huntum-64/?navigateSource=resultlist
2296,Amsteldijk 830 1079 LM Amsterdam,170.0,1395.0,4.0,https://www.funda.nl/en/koop/amsterdam/huis-86352396-amsteldijk-830/?navigateSource=resultlist
2297,Schubertstraat 12 1077 GS Amsterdam,237.0,2000.0,8.0,https://www.funda.nl/en/koop/amsterdam/huis-40980030-schubertstraat-12/?navigateSource=resultlist
2298,Nannie van Wehlstraat 8 1064 MN Amsterdam,98.0,319.0,4.0,https://www.funda.nl/en/koop/amsterdam/huis-86343481-nannie-van-wehlstraat-8/?navigateSource=resultlist
2299,Werkhovenstraat 38 1107 KG Amsterdam,85.0,242.5,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-86448677-werkhovenstraat-38/?navigateSource=resultlist
2300,Leerdamhof 196 1108 BS Amsterdam,77.0,225.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-86441254-leerdamhof-196/?navigateSource=resultlist
2301,Herengracht 80 -3 1015 BR Amsterdam,56.0,485.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40087413-herengracht-80-3/?navigateSource=resultlist
2302,Wittgensteinlaan 320 1062 KH Amsterdam,92.0,450.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40086755-wittgensteinlaan-320/?navigateSource=resultlist
2303,Van Eeghenstraat 24 II 1071 GG Amsterdam,142.0,1400.0,5.0,https://www.funda.nl/en/koop/amsterdam/appartement-40085551-van-eeghenstraat-24-ii/?navigateSource=resultlist
2304,Ter Haarstraat 20 III-IV 1053 LJ Amsterdam,130.0,695.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40074079-ter-haarstraat-20-iii-iv/?navigateSource=resultlist
2305,Van Oldenbarneveldtstraat 27 I 1052 JR Amsterdam,61.0,400.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40070160-van-oldenbarneveldtstraat-27-i/?navigateSource=resultlist
2306,Sluisstraat 64 hs 1075 TH Amsterdam,140.0,990.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40076169-sluisstraat-64-hs/?navigateSource=resultlist
2307,Edmond Halleylaan 76 1086 ZV Amsterdam,119.0,625.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-86430305-edmond-halleylaan-76/?navigateSource=resultlist
2308,Jan Lievensstraat 56 -HS 1074 TS Amsterdam,61.0,375.0,2.0,https://www.funda.nl/en/koop/amsterdam/appartement-40063162-jan-lievensstraat-56-hs/?navigateSource=resultlist
2309,Derde Oosterparkstraat 68 III 1091 KA Amsterdam,54.0,355.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40069648-derde-oosterparkstraat-68-iii/?navigateSource=resultlist
2310,Chasséstraat 14 III 1057 JD Amsterdam,73.0,429.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40068294-chassestraat-14-iii/?navigateSource=resultlist
2311,Frieslandstraat 57 1082 TL Amsterdam,47.0,229.0,2.0,https://www.funda.nl/en/koop/amsterdam/appartement-40052116-frieslandstraat-57/?navigateSource=resultlist
2312,Diamantstraat 90 1074 GG Amsterdam,59.0,350.0,2.0,https://www.funda.nl/en/koop/amsterdam/appartement-40059823-diamantstraat-90/?navigateSource=resultlist
2313,Baden Powellweg 62 D 1069 LK Amsterdam,113.0,365.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40058453-baden-powellweg-62-d/?navigateSource=resultlist
2314,Postjeskade 67 -3 1058 DH Amsterdam,42.0,275.0,2.0,https://www.funda.nl/en/koop/amsterdam/appartement-40057736-postjeskade-67-3/?navigateSource=resultlist
2315,Vijzelstraat 121 D 1017 HJ Amsterdam,48.0,350.0,2.0,https://www.funda.nl/en/koop/amsterdam/appartement-40056509-vijzelstraat-121-d/?navigateSource=resultlist
2316,Aurikelstraat 31 1032 AR Amsterdam,92.0,350.0,5.0,https://www.funda.nl/en/koop/amsterdam/appartement-40924522-aurikelstraat-31/?navigateSource=resultlist
2317,Middenweg 153 bv 1098 AL Amsterdam,121.0,695.0,6.0,https://www.funda.nl/en/koop/amsterdam/appartement-40923093-middenweg-153-bv/?navigateSource=resultlist
2318,Van Reigersbergenstraat 41 II 1052 SP Amsterdam,31.0,175.0,1.0,https://www.funda.nl/en/koop/amsterdam/appartement-40929309-van-reigersbergenstraat-41-ii/?navigateSource=resultlist
2319,Pretoriusstraat 30 4 1092 GG Amsterdam,42.0,250.0,2.0,https://www.funda.nl/en/koop/amsterdam/appartement-40929688-pretoriusstraat-30-4/?navigateSource=resultlist
2320,Akerwateringstraat 157 1069 GD Amsterdam,101.0,275.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-86382972-akerwateringstraat-157/?navigateSource=resultlist
2321,Circusplein 3 1033 ZE Amsterdam,68.0,225.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40928329-circusplein-3/?navigateSource=resultlist
2322,Hofgeest 91 B 1102 EE Amsterdam,70.0,189.5,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40927620-hofgeest-91-b/?navigateSource=resultlist
2323,Bestevâerstraat 133 III 1056 HL Amsterdam,51.0,275.0,2.0,https://www.funda.nl/en/koop/amsterdam/appartement-40912737-bestevaerstraat-133-iii/?navigateSource=resultlist
2324,Van Walbeeckstraat 87 /I 1058 CM Amsterdam,56.0,325.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40918354-van-walbeeckstraat-87-i/?navigateSource=resultlist
2325,Haparandadam 2 E 3* 1013 AK Amsterdam,160.0,1020.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40902277-haparandadam-2-e-3/?navigateSource=resultlist
2326,President Brandstraat 170 1091 WV Amsterdam,126.0,495.0,5.0,https://www.funda.nl/en/koop/amsterdam/appartement-40902113-president-brandstraat-170/?navigateSource=resultlist
2327,Tolstraat 123 huis 1074 VJ Amsterdam,105.0,645.0,5.0,https://www.funda.nl/en/koop/amsterdam/appartement-40901468-tolstraat-123-huis/?navigateSource=resultlist
2328,Torenmolen 67 1035 AZ Amsterdam,81.0,250.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40906188-torenmolen-67/?navigateSource=resultlist
2329,Soendastraat 14 II 1094 BG Amsterdam,45.0,275.0,2.0,https://www.funda.nl/en/koop/amsterdam/appartement-40906968-soendastraat-14-ii/?navigateSource=resultlist
2330,Bloemgracht 84 D 1015 TM Amsterdam,98.0,925.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40906896-bloemgracht-84-d/?navigateSource=resultlist
2331,Eemsstraat 13 B 1079 TB Amsterdam,100.0,625.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40905121-eemsstraat-13-b/?navigateSource=resultlist
